,userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax
266,480,18159,127,871,287,1005,108,862,242,1016,0.9957190024680248,361,81,2025,121,1,0,1,1
267,245,18159,151,868,301,1058,108,862,242,1016,0.9882057525490792,1849,36,3481,1764,0,1,0,0
268,254,18159,129,869,284,1062,108,862,242,1016,0.9927712676913713,441,49,1764,2116,1,1,1,0
269,1397,18281,123,820,420,987,89,862,390,1001,0.9924769353252472,1156,1764,900,196,1,0,1,1
270,374,18281,166,838,448,964,89,862,390,1001,0.9789481571676112,5929,576,3364,1369,0,1,1,1
271,161,18281,140,799,476,1022,89,862,390,1001,0.9730117547885544,2601,3969,7396,441,1,0,0,1
272,1304,18281,165,881,465,1065,89,862,390,1001,0.970293635554723,5776,361,5625,4096,0,1,0,0
273,1622,18281,204,878,411,963,89,862,390,1001,0.9712152859083032,13225,256,441,1444,0,1,1,1
274,831,10732,42,534,447,831,49,536,477,863,0.9941088609198014,49,4,900,1024,1,1,0,1
275,1743,10732,172,527,420,714,49,536,477,863,0.878839800201884,15129,81,3249,22201,0,0,0,0
276,660,10732,44,545,453,845,49,536,477,863,0.9970022833006172,25,81,576,324,1,0,1,1
277,917,10732,135,532,471,858,49,536,477,863,0.9777316730671096,7396,16,36,25,0,1,1,1
278,1212,10732,27,526,471,856,49,536,477,863,0.9980064885965336,484,100,36,49,1,0,1,1
279,450,10732,32,528,466,855,49,536,477,863,0.9983968473317416,289,64,121,64,1,0,1,1
280,1136,14941,27,313,146,411,29,302,170,403,0.9903225806451612,4,121,576,64,1,1,0,0
281,1016,14941,44,316,140,402,29,302,170,403,0.9832764073371284,225,196,900,1,0,0,0,1
282,970,14941,46,313,156,408,29,302,170,403,0.9920177103099304,289,121,196,25,0,1,1,1
283,1723,6090,165,529,398,802,47,578,340,809,0.93824251810829,13924,2401,3364,49,1,1,0,1
284,137,6090,130,520,401,802,47,578,340,809,0.9561239655199388,6889,3364,3721,49,1,0,0,1
285,1389,6090,141,533,390,798,47,578,340,809,0.957816679964331,8836,2025,2500,121,1,1,1,1
286,490,6090,206,525,389,775,47,578,340,809,0.9009808982963344,25281,2809,2401,1156,0,0,1,1
287,529,6090,128,518,404,801,47,578,340,809,0.9551915645875376,6561,3600,4096,64,1,0,0,1
288,90,6090,220,542,392,805,47,578,340,809,0.8937907729854039,29929,1296,2704,16,0,1,1,1
289,1562,6090,193,539,400,788,47,578,340,809,0.9159024420769388,21316,1521,3600,441,0,1,0,1
290,1451,6090,199,527,402,801,47,578,340,809,0.9073450039892992,23104,2601,3844,64,0,1,0,1
291,149,6090,197,529,352,775,47,578,340,809,0.9180206817790709,22500,2401,144,1156,0,1,1,1
292,1340,6090,254,650,293,708,47,578,340,809,0.8108821826942633,42849,5184,2209,10201,0,0,1,0
293,496,13623,45,612,70,645,39,610,82,646,0.9994283573384628,36,4,144,1,0,1,1,1
294,831,13623,45,611,73,643,39,610,82,646,0.9996075750377554,36,1,81,9,0,1,1,0
295,917,13623,45,613,66,645,39,610,82,646,0.9990668319795444,36,9,256,1,0,0,0,1
296,759,33764,93,977,568,1344,90,1042,589,1522,0.9677670368550544,9,4225,441,31684,1,0,0,1
297,648,33764,114,1001,561,1355,90,1042,589,1522,0.9725799513167808,576,1681,784,27889,0,1,0,1
298,32,33764,86,1023,584,1332,90,1042,589,1522,0.9676402645640196,16,361,25,36100,1,1,1,0
299,1751,27634,105,724,854,1295,22,477,884,1050,0.7961973384612403,6889,61009,900,60025,0,0,0,0
300,1078,27634,56,757,857,1245,22,477,884,1050,0.8128292860230653,1156,78400,729,38025,1,0,0,1
301,979,27634,73,639,875,1309,22,477,884,1050,0.8481134414945181,2601,26244,81,67081,1,1,1,0
302,1158,20710,19,577,868,1071,55,440,657,1237,0.8740563228292564,1296,18769,44521,27556,1,1,0,1
303,600,20710,39,513,861,1065,55,440,657,1237,0.895046935691047,256,5329,41616,29584,1,1,0,1
304,1464,20710,26,496,816,1070,55,440,657,1237,0.9218890048047959,841,3136,25281,27889,1,1,1,1
305,1521,20710,96,598,846,1065,55,440,657,1237,0.8743187567466532,1681,24964,35721,29584,0,0,1,1
306,1623,20710,114,599,436,1069,55,440,657,1237,0.8553510719981301,3481,25281,48841,28224,0,0,0,1
307,919,20710,73,621,821,1016,55,440,657,1237,0.8512573762554029,324,32761,26896,48841,1,0,1,0
308,981,20710,116,626,852,1066,55,440,657,1237,0.8556845817681553,3721,34596,38025,29241,0,0,1,1
309,157,20710,37,585,446,1064,55,440,657,1237,0.8690577768088377,324,21025,44521,29929,1,0,0,1
310,1114,26881,42,692,292,861,38,688,302,862,0.9996802969152258,16,16,100,1,1,1,1,1
311,1268,26881,54,695,276,860,38,688,302,862,0.997632274146597,256,49,676,4,0,0,0,1
312,1311,26881,40,691,296,840,38,688,302,862,0.9987187838783108,4,9,36,484,1,1,1,0
313,592,23858,206,1155,519,1541,255,1224,553,1587,0.9906277684024024,2401,4761,1156,2116,1,0,0,1
314,140,23858,217,1163,539,1498,255,1224,553,1587,0.9880695821277274,1444,3721,196,7921,1,0,1,0
315,971,23858,182,1177,539,1545,255,1224,553,1587,0.9914685206331242,5329,2209,196,1764,0,1,1,1
316,433,31086,33,612,116,654,51,607,106,657,0.9985183975078022,324,25,100,9,1,0,1,1
317,1671,31086,38,607,116,655,51,607,106,657,0.999116861396572,169,0,100,4,1,1,1,1
318,1727,31086,39,611,110,655,51,607,106,657,0.9994177108109268,144,16,16,4,1,0,1,1
319,649,31086,37,613,112,653,51,607,106,657,0.9990812770572398,196,36,36,16,1,0,1,1
320,909,31086,40,608,73,653,51,607,106,657,0.9960307286944834,121,1,1089,16,1,1,0,1
321,207,31086,102,611,114,617,51,607,106,657,0.9861512221198724,2601,16,64,1600,0,0,1,0
322,902,16681,55,580,119,635,39,570,137,649,0.9968701402988194,256,100,324,196,0,0,0,1
323,813,16681,58,572,123,634,39,570,137,649,0.9971917012270228,361,4,196,225,0,1,0,0
324,909,16681,42,573,130,636,39,570,137,649,0.9991567957882664,9,9,49,169,1,1,1,1
325,1083,22125,128,840,376,1093,153,861,470,1172,0.9728976042173832,625,441,8836,6241,1,1,0,0
326,1258,22125,68,856,392,1148,153,861,470,1172,0.9766465758944312,7225,25,6084,576,0,1,0,1
327,55,22125,63,783,454,1130,153,861,470,1172,0.9727951916458204,8100,6084,256,1764,0,0,1,1
328,1483,23546,93,766,330,908,47,709,352,918,0.9866419369977254,2116,3249,484,100,0,0,0,1
329,1327,23546,77,758,324,907,47,709,352,918,0.9905557214678824,900,2401,784,121,1,0,0,1
330,952,23546,94,761,334,885,47,709,352,918,0.9857954098920172,2209,2704,324,1089,0,0,1,0
331,15,23546,59,747,330,915,47,709,352,918,0.9953272601936908,144,1444,484,9,1,1,0,1
332,957,23546,51,752,336,916,47,709,352,918,0.9952284612741916,16,1849,256,4,1,1,1,1
333,106,16073,60,539,623,897,98,556,505,937,0.9511727923492628,1444,289,13924,1600,1,1,0,0
334,1629,16073,334,657,600,929,98,556,505,937,0.787833517245282,55696,10201,9025,64,0,0,1,1
335,1626,16073,372,690,584,912,98,556,505,937,0.7173471408765526,75076,17956,6241,625,0,0,1,0
336,1509,16073,54,542,637,932,98,556,505,937,0.9445972328325271,1936,196,17424,25,1,1,0,1
337,1681,16073,43,519,628,923,98,556,505,937,0.9442067736185384,3025,1369,15129,196,1,1,0,1
338,1584,16073,48,516,589,918,98,556,505,937,0.9674136321195144,2500,1600,7056,361,1,1,1,1
339,1249,33275,302,668,688,1088,178,635,577,1101,0.9324694255353264,15376,1089,12321,169,1,1,1,1
340,1520,33275,502,748,610,1089,178,635,577,1101,0.7225124265702666,104976,12769,1089,144,0,0,1,1
341,1084,33275,523,690,644,870,178,635,577,1101,0.5804265119601184,119025,3025,4489,53361,0,1,1,0
342,1304,33275,401,689,755,1071,178,635,577,1101,0.8012238531842629,49729,2916,31684,900,1,1,0,1
343,1578,33275,437,742,752,1110,178,635,577,1101,0.7452332988353279,67081,11449,30625,81,0,0,0,1
344,1513,33275,101,650,831,1130,178,635,577,1101,0.8332177893095054,5929,225,64516,841,1,1,0,1
345,656,33275,389,693,692,1078,178,635,577,1101,0.8562418553124499,44521,3364,13225,529,1,1,1,1
346,499,33275,343,666,729,1094,178,635,577,1101,0.8802641283908867,27225,961,23104,49,1,1,1,1
347,874,33275,299,712,745,1068,178,635,577,1101,0.8836598982551783,14641,5929,28224,1089,1,0,0,1
348,41,35476,53,958,89,981,52,957,90,982,0.9999950515673078,1,1,1,1,1,0,0,0
349,94,35476,56,957,89,981,52,957,90,982,0.9999777320528852,16,0,1,1,0,1,0,0
350,200,35476,53,957,89,981,52,957,90,982,0.9999962886754808,1,0,1,1,1,1,0,0
351,1548,32119,38,580,230,853,29,553,301,773,0.9603778832843892,81,729,5041,6400,1,1,0,0
352,952,32119,68,636,234,803,29,553,301,773,0.9553713502115164,1521,6889,4489,900,0,0,1,1
353,465,32119,44,636,228,843,29,553,301,773,0.9439093649335696,225,6889,5329,4900,1,0,0,0
354,1709,32119,30,631,240,815,29,553,301,773,0.9625803697331142,1,6084,3721,1764,1,0,1,1
355,191,32119,65,606,235,708,29,553,301,773,0.958971008680578,1296,2809,4356,4225,0,1,1,1
356,947,32119,33,622,220,832,29,553,301,773,0.9520724718301659,16,4761,6561,3481,1,0,0,1
357,128,32119,30,581,227,863,29,553,301,773,0.953553732907282,1,784,5476,8100,1,1,0,0
358,592,26046,42,305,277,496,96,325,285,425,0.8520054656573068,2916,400,64,5041,0,0,1,0
359,1508,26046,77,360,241,453,96,325,285,425,0.9243243718228671,361,1225,1936,784,1,0,1,1
360,1387,26046,82,345,220,436,96,325,285,425,0.9131470147581534,196,400,4225,121,1,0,1,1
361,1346,26046,47,323,93,431,96,325,285,425,0.3092358185085434,2401,4,36864,36,0,1,0,1
362,581,26046,40,345,255,466,96,325,285,425,0.8924970233257031,3136,400,900,1681,0,0,1,0
363,1454,26046,73,340,228,431,96,325,285,425,0.9290167528547516,529,225,3249,36,1,1,1,1
364,761,26046,74,336,238,452,96,325,285,425,0.9377336854083644,484,121,2209,729,1,1,1,1
365,1585,35341,32,600,472,1080,11,463,511,1115,0.9643765738168792,441,18769,1521,1225,1,1,1,1
366,1512,35341,88,565,456,1092,11,463,511,1115,0.9677335089950936,5929,10404,3025,529,1,1,1,1
367,1400,35341,233,609,376,817,11,463,511,1115,0.7117984346200774,49284,21316,18225,88804,0,1,1,0
368,713,35341,87,553,484,1076,11,463,511,1115,0.973835700007788,5776,8100,729,1521,1,1,1,1
369,828,35341,24,586,329,707,11,463,511,1115,0.6513492640377976,169,15129,33124,166464,1,1,0,0
370,769,35341,37,621,448,1097,11,463,511,1115,0.9514339581007762,676,24964,3969,324,1,0,1,1
371,1684,35341,73,574,453,1050,11,463,511,1115,0.9614593338698372,3844,12321,3364,4225,1,1,1,1
372,495,35341,205,726,213,805,11,463,511,1115,0.5267045897043171,37636,69169,88804,96100,0,0,0,0
373,957,31863,148,451,652,857,156,453,705,831,0.9866866385823312,64,4,2809,676,1,1,1,1
374,577,31863,210,498,565,793,156,453,705,831,0.9026322272901428,2916,2025,19600,1444,0,0,1,1
375,750,31863,124,490,575,806,156,453,705,831,0.9253657380475298,1024,1369,16900,625,1,0,1,1
376,346,31863,133,473,587,832,156,453,705,831,0.9443409314669148,529,400,13924,1,1,1,1,1
377,947,31863,212,488,595,831,156,453,705,831,0.93831938015867,3136,1225,12100,0,0,0,1,1
378,335,31863,180,498,421,734,156,453,705,831,0.652773445221026,576,2025,80656,9409,1,0,0,0
379,1208,21390,135,863,201,915,29,833,196,1068,0.9521780691340828,11236,900,25,23409,0,1,1,0
380,966,21390,75,861,232,1000,29,833,196,1068,0.988141989591302,2116,784,1296,4624,1,1,0,1
381,865,21390,70,847,216,1014,29,833,196,1068,0.9930182938716136,1681,196,400,2916,1,1,1,1
382,805,21390,113,843,222,972,29,833,196,1068,0.9770798909923488,7056,100,676,9216,0,1,1,0
383,592,21390,32,834,216,1026,29,833,196,1068,0.9970771752121872,9,1,400,1764,1,1,1,1
384,1508,21390,31,938,132,1015,29,833,196,1068,0.9758887121689808,4,11025,4096,2809,1,0,0,1
385,1662,28464,23,274,443,425,22,189,501,439,0.9274777402182188,1,7225,3364,196,1,1,1,0
386,252,28464,103,319,411,433,22,189,501,439,0.7875499868046603,6561,16900,8100,36,0,0,0,1
387,1383,28464,94,295,429,453,22,189,501,439,0.853422467713441,5184,11236,5184,196,0,1,1,0
388,1506,4117,49,663,137,727,56,670,137,735,0.9995652512284336,49,49,0,64,1,1,1,0
389,972,4117,55,662,127,730,56,670,137,735,0.9994901094654468,1,64,100,25,1,1,0,1
390,1562,4117,42,661,134,732,56,670,137,735,0.9992083278542464,196,81,9,9,0,0,1,1
391,1212,11131,57,735,564,1150,22,737,479,1391,0.932111628338842,1225,4,7225,58081,1,1,0,1
392,917,11131,95,727,554,1143,22,737,479,1391,0.9259661160142736,5329,100,5625,61504,0,0,0,1
393,831,11131,84,734,539,1133,22,737,479,1391,0.9244774388630956,3844,9,3600,66564,0,1,1,0
394,1231,9743,86,527,519,1052,19,491,714,958,0.8900278032507452,4489,1296,38025,8836,0,0,1,1
395,421,9743,43,502,511,1056,19,491,714,958,0.8924007929462046,576,121,41209,9604,1,1,1,0
396,71,9743,83,495,693,1084,19,491,714,958,0.957325874569948,4096,16,441,15876,0,1,1,0
397,1277,9743,92,541,489,1060,19,491,714,958,0.8561625665053341,5329,2500,50625,10404,0,0,0,0
398,1719,9743,69,484,695,1046,19,491,714,958,0.9777448660075492,2500,49,361,7744,1,1,1,1
399,748,9743,28,519,300,888,19,491,714,958,0.6299284969742293,81,784,171396,4900,1,1,0,1
400,963,12582,230,770,860,1235,39,728,878,1282,0.9492861879854728,36481,1764,324,2209,1,0,1,1
401,142,12582,405,766,858,1137,39,728,878,1282,0.8049636183928044,133956,1444,400,21025,0,0,1,0
402,650,12582,192,759,825,1348,39,728,878,1282,0.9607813021266832,23409,961,2809,4356,1,1,1,1
403,909,12582,341,754,756,1217,39,728,878,1282,0.8619678434037875,91204,676,14884,4225,0,1,0,1
404,1668,12582,184,733,873,1214,39,728,878,1282,0.9680392796370264,21025,25,25,4624,1,1,1,1
405,183,8947,241,696,816,1276,50,640,629,1227,0.888866113020595,36481,3136,34969,2401,1,1,0,1
406,29,8947,438,787,820,1029,50,640,629,1227,0.6422356984789409,150544,21609,36481,39204,0,0,0,0
407,1181,8947,247,730,754,1268,50,640,629,1227,0.9073030180110604,38809,8100,15625,1681,1,1,1,1
408,287,8947,213,763,773,1244,50,640,629,1227,0.9094567811057812,26569,15129,20736,289,1,1,1,1
409,478,8947,86,717,825,1281,50,640,629,1227,0.9299059821780434,1296,5929,38416,2916,1,1,0,1
410,347,8947,544,829,689,998,50,640,629,1227,0.51526183667489,244036,35721,3600,52441,0,0,1,0
411,524,8947,167,752,645,1074,50,640,629,1227,0.9279701937665016,13689,12544,256,23409,1,1,1,0
412,525,8947,235,666,833,1248,50,640,629,1227,0.8889079757080929,34225,676,41616,441,1,1,0,1
413,748,8947,271,851,808,1181,50,640,629,1227,0.8159211018259349,48841,44521,32041,2116,1,0,0,1
414,1547,8947,253,808,761,1283,50,640,629,1227,0.8700914194482497,41209,28224,17424,3136,1,0,1,1
415,71,8947,207,739,792,1264,50,640,629,1227,0.9099403673234296,24649,9801,26569,1369,1,1,0,1
416,492,31229,120,535,571,921,136,466,675,933,0.9531110139372719,256,4761,10816,144,0,1,1,1
417,535,31229,140,597,525,780,136,466,675,933,0.8148564452179221,16,17161,22500,23409,1,0,0,0
418,1287,31229,129,543,589,929,136,466,675,933,0.9607032907692352,49,5929,7396,16,1,1,1,1
419,1508,31229,154,500,530,883,136,466,675,933,0.9266158167053568,324,1156,21025,2500,0,1,1,1
420,1193,31229,142,517,496,848,136,466,675,933,0.8770238979165994,36,2601,32041,7225,1,1,0,1
421,1142,31229,122,541,478,795,136,466,675,933,0.8131307943570043,196,5625,38809,19044,0,1,0,0
422,1529,34115,61,740,250,881,55,761,275,900,0.9969313105432976,36,441,625,361,1,1,1,0
423,1316,34115,40,800,194,878,55,761,275,900,0.9815605953425348,225,1521,6561,484,0,0,0,0
424,929,34115,42,734,253,889,55,761,275,900,0.9968474092594506,169,729,484,121,0,0,1,1
425,1222,34115,54,770,195,880,55,761,275,900,0.9855647841141311,1,81,6400,400,1,1,0,0
426,391,34115,57,741,242,883,55,761,275,900,0.9962621978046179,4,400,1089,289,1,1,1,1
427,925,34115,51,734,254,885,55,761,275,900,0.9970403822122984,16,729,441,225,1,0,1,1
428,119,34115,56,753,246,876,55,761,275,900,0.9968914574334702,1,64,841,576,1,1,1,0
429,289,23685,184,623,661,973,139,500,800,1054,0.9077420589217317,2025,15129,19321,6561,0,0,0,0
430,1010,23685,105,572,680,1041,139,500,800,1054,0.9551765663629168,1156,5184,14400,169,1,1,0,1
431,1122,23685,115,571,719,1042,139,500,800,1054,0.9735848510557108,576,5041,6561,144,1,1,1,1
432,917,29236,94,415,484,755,20,406,592,785,0.9432339956973618,5476,81,11664,900,1,1,1,1
433,314,29236,508,740,510,743,20,406,592,785,-0.12206288555561914,238144,111556,6724,1764,0,0,1,1
434,1585,29236,180,435,436,709,20,406,592,785,0.8228415737913416,25600,841,24336,5776,1,1,0,0
435,892,2721,224,886,399,934,38,830,496,1059,0.8936365542791901,34596,3136,9409,15625,0,0,1,0
436,577,2721,166,853,446,1028,38,830,496,1059,0.9654741604831312,16384,529,2500,961,0,1,1,1
437,572,2721,171,823,452,1032,38,830,496,1059,0.9654250169989852,17689,49,1936,729,0,1,1,1
438,1651,2721,162,836,475,1029,38,830,496,1059,0.9716103175897663,15376,36,441,900,1,1,1,1
439,950,2721,147,873,447,1002,38,830,496,1059,0.9671585957673056,11881,1849,2401,3249,1,0,1,1
440,1006,2721,169,891,288,987,38,830,496,1059,0.8825131808331939,17161,3721,43264,5184,0,0,0,0
441,1333,2721,77,851,285,1025,38,830,496,1059,0.9192708123714484,1521,441,44521,1156,1,1,0,1
442,512,17580,32,462,802,1174,25,468,1015,1455,0.8938489966462801,49,36,45369,78961,1,0,0,1
443,451,17580,72,475,769,1120,25,468,1015,1455,0.8506906768806204,2209,49,60516,112225,1,0,0,0
444,389,17580,139,464,941,1192,25,468,1015,1455,0.9252109592816218,12996,16,5476,69169,0,1,1,1
445,750,31881,267,634,864,1191,159,478,902,1109,0.9188496970276,11664,24336,1444,6724,0,1,1,1
446,957,31881,235,818,834,1238,159,478,902,1109,0.7379242807850458,5776,115600,4624,16641,1,0,1,0
447,335,31881,249,706,712,1170,159,478,902,1109,0.8164435560030425,8100,51984,36100,3721,1,1,0,1
448,749,13336,10,358,470,515,108,253,365,533,0.6693644068891893,9604,11025,11025,324,0,0,1,1
449,73,13336,26,234,425,527,108,253,365,533,0.8891505349383638,6724,361,3600,36,0,1,1,1
450,334,13336,18,227,490,528,108,253,365,533,0.7474480893950635,8100,676,15625,25,0,1,1,1
451,1327,13336,26,246,478,530,108,253,365,533,0.7978530089152086,6724,49,12769,9,0,1,1,1
452,338,13336,53,249,465,537,108,253,365,533,0.8649975314513774,3025,16,10000,16,1,1,1,1
453,741,13336,13,240,14,242,108,253,365,533,-1.2444509353343656,9025,169,123201,84681,0,1,0,0
454,630,13336,132,253,416,397,108,253,365,533,0.7759126521517731,576,0,2601,18496,1,1,1,0
455,1052,13336,26,251,486,515,108,253,365,533,0.7757058627383571,6724,4,14641,324,0,1,1,1
456,1485,13336,12,238,492,535,108,253,365,533,0.7355783770649862,9216,225,16129,4,0,1,1,1
457,552,13899,152,825,355,1016,140,877,256,981,0.9746128524035812,144,2704,9801,1225,1,0,0,0
458,1514,13899,188,904,260,997,140,877,256,981,0.9939523913214529,2304,729,16,256,0,0,1,1
459,1466,13899,191,867,313,997,140,877,256,981,0.9886440364722954,2601,100,3249,256,0,1,0,1
460,1739,13899,152,833,304,1036,140,877,256,981,0.9864427435100284,144,1936,2304,3025,1,0,1,0
461,1211,13899,194,889,282,1010,140,877,256,981,0.9916248396606021,2916,144,676,841,0,1,1,0
462,1086,13899,193,879,266,967,140,877,256,981,0.9943110392188796,2809,4,100,196,0,1,1,1
463,1462,13899,179,866,290,975,140,877,256,981,0.9948142441770036,1521,121,1156,36,1,1,1,1
464,1299,13899,177,886,291,984,140,877,256,981,0.9950887196087078,1369,81,1225,9,1,1,1,1
465,161,13899,153,845,331,1008,140,877,256,981,0.9861902261128608,169,1024,5625,729,1,0,0,1
466,449,13899,193,877,277,1012,140,877,256,981,0.99229455971396,2809,0,441,961,0,1,1,0
467,606,18546,56,791,77,799,46,793,89,824,0.9984141286063588,100,4,144,625,0,1,0,0
468,163,18546,51,784,88,818,46,793,89,824,0.9997402295426224,25,81,1,36,1,0,1,1
469,774,18546,53,785,87,813,46,793,89,824,0.9995676547632456,49,64,4,121,1,0,1,1
470,824,18546,54,787,79,807,46,793,89,824,0.999111694030366,64,36,100,289,0,1,0,0
471,317,18546,53,786,89,811,46,793,89,824,0.99951497404112,49,49,0,169,1,0,1,1
472,1514,14676,378,622,538,826,156,592,634,908,0.7721394234911008,49284,900,9216,6724,0,0,0,1
473,310,14676,327,606,553,799,156,592,634,908,0.8350109409190372,29241,196,6561,11881,1,1,1,0
474,1086,14676,401,612,499,758,156,592,634,908,0.6514412722479712,60025,400,18225,22500,0,1,0,0
475,1159,14676,337,613,563,861,156,592,634,908,0.8606040765692035,32761,441,5041,2209,1,1,1,1
476,383,14676,375,622,551,795,156,592,634,908,0.7638863522803632,47961,900,6889,12769,0,0,1,0
477,1684,14676,332,614,541,866,156,592,634,908,0.8557073691827909,30976,484,8649,1764,1,1,0,1
478,1681,14676,261,601,643,795,156,592,634,908,0.9174486121401126,11025,81,81,12769,1,1,1,0
479,552,14676,341,595,565,845,156,592,634,908,0.8519478281844967,34225,9,4761,3969,1,1,1,1
480,664,14676,361,629,554,777,156,592,634,908,0.7692758317682937,42025,1369,6400,17161,0,0,1,0
481,161,14676,249,545,708,960,156,592,634,908,0.9343958372818276,8649,2209,5476,2704,1,0,1,1
482,1389,7707,94,1007,170,1084,49,1002,172,1068,0.997327758258138,2025,25,4,256,1,1,1,0
483,1442,7707,98,1014,161,1070,49,1002,172,1068,0.996911304999666,2401,144,121,4,0,0,1,1
484,1508,7707,95,1005,116,1083,49,1002,172,1068,0.9936537150667294,2116,9,3136,225,1,1,0,0
485,985,22165,86,459,333,648,156,330,622,614,0.31821945505311466,4900,16641,83521,1156,1,0,1,0
486,55,22165,114,461,309,636,156,330,622,614,0.24658686093905455,1764,17161,97969,484,1,0,1,1
487,1083,22165,29,415,295,626,156,330,622,614,0.1628293590936808,16129,7225,106929,144,0,1,0,1
488,1406,22165,77,475,338,626,156,330,622,614,0.30635771366218423,6241,21025,80656,144,1,0,1,1
489,1677,22165,151,496,192,564,156,330,622,614,-0.3798966590712154,25,27556,184900,2500,1,0,0,0
490,1518,22165,11,213,570,639,156,330,622,614,0.7558137295805385,21025,13689,2704,625,0,1,1,1
491,442,22165,60,419,312,647,156,330,622,614,0.2661767065695305,9216,7921,96100,1089,0,1,1,0
492,1682,22165,39,448,275,645,156,330,622,614,0.04372412465098363,13689,13924,120409,961,0,1,0,0
493,1163,22165,109,468,220,630,156,330,622,614,-0.17534580698995472,2209,19044,161604,256,1,0,0,1
494,994,7591,93,260,523,651,207,227,764,724,0.7219700856387388,12996,1089,58081,5329,0,0,0,0
495,502,7591,117,247,749,712,207,227,764,724,0.9681805624818371,8100,400,225,144,1,1,1,1
