,userId,itemId,Xmin,Ymin,Xmax,Ymax,L,H,P,S,L/H,D
334,1629,16073,334,657,600,929,266,272,1076,72352,0.9779411764705882,380.44710539048657
335,1626,16073,372,690,584,912,212,222,868,47064,0.954954954954955,306.96579614022147
336,1509,16073,54,542,637,932,583,390,1946,227370,1.494871794871795,701.4192754693871
337,1681,16073,43,519,628,923,585,404,1978,236340,1.4480198019801984,710.9437389836132
338,1584,16073,48,516,589,918,541,402,1886,217482,1.3457711442786071,674.0066765247952
339,1249,33275,302,668,688,1088,386,420,1612,162120,0.919047619047619,570.4349217921357
340,1520,33275,502,748,610,1089,108,341,898,36828,0.3167155425219941,357.6940033045005
341,1084,33275,523,690,644,870,121,180,602,21780,0.6722222222222223,216.8893727225933
342,1304,33275,401,689,755,1071,354,382,1472,135228,0.9267015706806284,520.807066004293
343,1578,33275,437,742,752,1110,315,368,1366,115920,0.8559782608695652,484.4058216000299
344,1513,33275,101,650,831,1130,730,480,2420,350400,1.5208333333333333,873.6704184073077
345,656,33275,389,693,692,1078,303,385,1376,116655,0.7870129870129869,489.9326484324146
346,499,33275,343,666,729,1094,386,428,1628,165208,0.9018691588785048,576.3505877501991
347,874,33275,299,712,745,1068,446,356,1604,158776,1.252808988764045,570.6592678648092
348,41,35476,53,958,89,981,36,23,118,828,1.5652173913043481,42.720018726587654
349,94,35476,56,957,89,981,33,24,114,792,1.375,40.80441152620633
350,200,35476,53,957,89,981,36,24,120,864,1.5,43.266615305567875
351,1548,32119,38,580,230,853,192,273,930,52416,0.7032967032967034,333.75589882427545
352,952,32119,68,636,234,803,166,167,666,27722,0.994011976047904,235.46761985462035
353,465,32119,44,636,228,843,184,207,782,38088,0.8888888888888888,276.9566753122228
354,1709,32119,30,631,240,815,210,184,788,38640,1.141304347826087,279.2060171271386
355,191,32119,65,606,235,708,170,102,544,17340,1.6666666666666667,198.25236442474022
356,947,32119,33,622,220,832,187,210,794,39270,0.8904761904761904,281.19210515233175
357,128,32119,30,581,227,863,197,282,958,55554,0.6985815602836879,343.99563950724723
358,592,26046,42,305,277,496,235,191,852,44885,1.2303664921465969,302.8299853052864
359,1508,26046,77,360,241,453,164,93,514,15252,1.7634408602150538,188.53381659532593
360,1387,26046,82,345,220,436,138,91,458,12558,1.5164835164835164,165.3027525481654
361,1346,26046,47,323,93,431,46,108,308,4968,0.4259259259259259,117.38824472663352
362,581,26046,40,345,255,466,215,121,672,26015,1.7768595041322317,246.71035649116962
363,1454,26046,73,340,228,431,155,91,492,14105,1.7032967032967032,179.7386992275175
364,761,26046,74,336,238,452,164,116,560,19024,1.4137931034482758,200.8780724718355
365,1585,35341,32,600,472,1080,440,480,1840,211200,0.9166666666666666,651.1528238439882
366,1512,35341,88,565,456,1092,368,527,1790,193936,0.6982922201138521,642.769787715633
367,1400,35341,233,609,376,817,143,208,702,29744,0.6875,252.41434190631878
368,713,35341,87,553,484,1076,397,523,1840,207631,0.7590822179732314,656.6109959481337
369,828,35341,24,586,329,707,305,121,852,36905,2.520661157024793,328.1249761904753
370,769,35341,37,621,448,1097,411,476,1774,195636,0.8634453781512605,628.8855221739486
371,1684,35341,73,574,453,1050,380,476,1712,180880,0.7983193277310925,609.077991721914
372,495,35341,205,726,213,805,8,79,174,632,0.10126582278481013,79.40403012442127
373,957,31863,148,451,652,857,504,406,1820,204624,1.2413793103448276,647.1877625542684
374,577,31863,210,498,565,793,355,295,1300,104725,1.2033898305084745,461.57339611377085
375,750,31863,124,490,575,806,451,316,1534,142516,1.4272151898734178,550.6877518158543
376,346,31863,133,473,587,832,454,359,1626,162986,1.2646239554317549,578.7892535284324
377,947,31863,212,488,595,831,383,343,1452,131369,1.1166180758017492,514.1381137398782
378,335,31863,180,498,421,734,241,236,954,56876,1.0211864406779658,337.30846416892655
379,1208,21390,135,863,201,915,66,52,236,3432,1.2692307692307692,84.02380615040002
380,966,21390,75,861,232,1000,157,139,592,21823,1.129496402877698,209.69024774652732
381,865,21390,70,847,216,1014,146,167,626,24382,0.8742514970059879,221.82200071228283
382,805,21390,113,843,222,972,109,129,476,14061,0.8449612403100775,168.88457596832222
383,592,21390,32,834,216,1026,184,192,752,35328,0.9583333333333334,265.9323222175146
384,1508,21390,31,938,132,1015,101,77,356,7777,1.3116883116883118,127.00393694685216
385,1662,28464,23,274,443,425,420,151,1142,63420,2.7814569536423845,446.31939236380936
386,252,28464,103,319,411,433,308,114,844,35112,2.701754385964912,328.42046221269464
387,1383,28464,94,295,429,453,335,158,986,52930,2.1202531645569622,370.3903346471125
388,1506,4117,49,663,137,727,88,64,304,5632,1.375,108.81176406988355
389,972,4117,55,662,127,730,72,68,280,4896,1.0588235294117647,99.03534722511958
390,1562,4117,42,661,134,732,92,71,326,6532,1.295774647887324,116.21101496846157
391,1212,11131,57,735,564,1150,507,415,1844,210405,1.2216867469879518,655.1900487644787
392,917,11131,95,727,554,1143,459,416,1750,190944,1.1033653846153846,619.4650918332687
393,831,11131,84,734,539,1133,455,399,1708,181545,1.1403508771929824,605.1660929034276
394,1231,9743,86,527,519,1052,433,525,1916,227325,0.8247619047619048,680.5247974908776
395,421,9743,43,502,511,1056,468,554,2044,259272,0.8447653429602888,725.2172088415994
396,71,9743,83,495,693,1084,610,589,2398,359290,1.035653650254669,847.9510599085303
397,1277,9743,92,541,489,1060,397,519,1832,206043,0.7649325626204239,653.4294147036848
398,1719,9743,69,484,695,1046,626,562,2376,351812,1.113879003558719,841.2609583238723
399,748,9743,28,519,300,888,272,369,1282,100368,0.7371273712737128,458.4157501657202
400,963,12582,230,770,860,1235,630,465,2190,292950,1.3548387096774193,783.0229881682912
401,142,12582,405,766,858,1137,453,371,1648,168063,1.221024258760108,585.533944361896
402,650,12582,192,759,825,1348,633,589,2444,372837,1.0747028862478778,864.6444355918795
403,909,12582,341,754,756,1217,415,463,1756,192145,0.896328293736501,621.7668373273056
404,1668,12582,184,733,873,1214,689,481,2340,331409,1.4324324324324325,840.2868557820002
405,183,8947,241,696,816,1276,575,580,2310,333500,0.9913793103448276,816.7159849054015
406,29,8947,438,787,820,1029,382,242,1248,92444,1.578512396694215,452.203494015692
407,1181,8947,247,730,754,1268,507,538,2090,272766,0.9423791821561338,739.2516486285302
408,287,8947,213,763,773,1244,560,481,2082,269360,1.1642411642411643,738.2147384061091
409,478,8947,86,717,825,1281,739,564,2606,416796,1.3102836879432624,929.6327231762015
410,347,8947,544,829,689,998,145,169,628,24505,0.8579881656804734,222.6791413671249
411,524,8947,167,752,645,1074,478,322,1600,153916,1.484472049689441,576.3401773258568
412,525,8947,235,666,833,1248,598,582,2360,348036,1.0274914089347078,834.4627013833513
413,748,8947,271,851,808,1181,537,330,1734,177210,1.6272727272727272,630.2927891067769
414,1547,8947,253,808,761,1283,508,475,1966,241300,1.0694736842105264,695.4775337852402
415,71,8947,207,739,792,1264,585,525,2220,307125,1.1142857142857143,786.0343503944341
416,492,31229,120,535,571,921,451,386,1674,174086,1.1683937823834196,593.6303563666535
417,535,31229,140,597,525,780,385,183,1136,70455,2.1038251366120218,426.27925119573905
418,1287,31229,129,543,589,929,460,386,1692,177560,1.1917098445595855,600.4964612718379
419,1508,31229,154,500,530,883,376,383,1518,144008,0.9817232375979112,536.716871357702
420,1193,31229,142,517,496,848,354,331,1370,117174,1.0694864048338368,484.6411043236015
421,1142,31229,122,541,478,795,356,254,1220,90424,1.4015748031496065,437.3236787552213
422,1529,34115,61,740,250,881,189,141,660,26649,1.3404255319148937,235.80076335754302
423,1316,34115,40,800,194,878,154,78,464,12012,1.9743589743589745,172.6267650163207
424,929,34115,42,734,253,889,211,155,732,32705,1.3612903225806452,261.8129103004663
425,1222,34115,54,770,195,880,141,110,502,15510,1.2818181818181815,178.83232370016333
426,391,34115,57,741,242,883,185,142,654,26270,1.3028169014084507,233.21449354617735
427,925,34115,51,734,254,885,203,151,708,30653,1.3443708609271523,253.00197627686626
428,119,34115,56,753,246,876,190,123,626,23370,1.5447154471544715,226.33824246026123
429,289,23685,184,623,661,973,477,350,1654,166950,1.3628571428571428,591.6324872756735
430,1010,23685,105,572,680,1041,575,469,2088,269675,1.2260127931769722,742.0148246497505
431,1122,23685,115,571,719,1042,604,471,2150,284484,1.2823779193205944,765.9353758640477
432,917,29236,94,415,484,755,390,340,1460,132600,1.1470588235294117,517.3973328110611
433,314,29236,508,740,510,743,2,3,10,6,0.6666666666666666,3.605551275463989
434,1585,29236,180,435,436,709,256,274,1060,70144,0.9343065693430656,374.98266626605556
435,892,2721,224,886,399,934,175,48,446,8400,3.6458333333333335,181.46349495146399
436,577,2721,166,853,446,1028,280,175,910,49000,1.6,330.1893396219811
437,572,2721,171,823,452,1032,281,209,980,58729,1.3444976076555024,350.202798389733
438,1651,2721,162,836,475,1029,313,193,1012,60409,1.621761658031088,367.72000217556837
439,950,2721,147,873,447,1002,300,129,858,38700,2.3255813953488373,326.5593361090753
440,1006,2721,169,891,288,987,119,96,430,11424,1.2395833333333333,152.8953890737062
441,1333,2721,77,851,285,1025,208,174,764,36192,1.1954022988505748,271.1825953117198
442,512,17580,32,462,802,1174,770,712,2964,548240,1.0814606741573034,1048.734475451246
443,451,17580,72,475,769,1120,697,645,2684,449565,1.0806201550387595,949.649408992603
444,389,17580,139,464,941,1192,802,728,3060,583856,1.1016483516483515,1083.138033678072
445,750,31881,267,634,864,1191,597,557,2308,332529,1.0718132854578095,816.4912736827014
446,957,31881,235,818,834,1238,599,420,2038,251580,1.4261904761904762,731.5743297847458
447,335,31881,249,706,712,1170,463,464,1854,214832,0.9978448275862069,655.4883675550619
448,749,13336,10,358,470,515,460,157,1234,72220,2.929936305732484,486.0545236905012
449,73,13336,26,234,425,527,399,293,1384,116907,1.3617747440273038,495.025251881154
450,334,13336,18,227,490,528,472,301,1546,142072,1.5681063122923589,559.8080028009604
451,1327,13336,26,246,478,530,452,284,1472,128368,1.5915492957746482,533.8164478545036
452,338,13336,53,249,465,537,412,288,1400,118656,1.4305555555555556,502.68081324037024
453,741,13336,13,240,14,242,1,2,6,2,0.5,2.23606797749979
454,630,13336,132,253,416,397,284,144,856,40896,1.9722222222222223,318.4211048281819
455,1052,13336,26,251,486,515,460,264,1448,121440,1.7424242424242424,530.3734533326493
456,1485,13336,12,238,492,535,480,297,1554,142560,1.616161616161616,564.4546040205537
457,552,13899,152,825,355,1016,203,191,788,38773,1.06282722513089,278.72925931807015
458,1514,13899,188,904,260,997,72,93,330,6696,0.7741935483870968,117.61377470347595
459,1466,13899,191,867,313,997,122,130,504,15860,0.9384615384615383,178.2806775845324
460,1739,13899,152,833,304,1036,152,203,710,30856,0.7487684729064039,253.60007886434104
461,1211,13899,194,889,282,1010,88,121,418,10648,0.7272727272727273,149.61617559608987
462,1086,13899,193,879,266,967,73,88,322,6424,0.8295454545454546,114.33722053644648
463,1462,13899,179,866,290,975,111,109,440,12099,1.018348623853211,155.56991997169632
464,1299,13899,177,886,291,984,114,98,424,11172,1.163265306122449,150.33296378372907
465,161,13899,153,845,331,1008,178,163,682,29014,1.0920245398773003,241.3565826738521
466,449,13899,193,877,277,1012,84,135,438,11340,0.6222222222222222,159.0
467,606,18546,56,791,77,799,21,8,58,168,2.625,22.47220505424423
468,163,18546,51,784,88,818,37,34,142,1258,1.088235294117647,50.24937810560445
469,774,18546,53,785,87,813,34,28,124,952,1.2142857142857142,44.04543109109048
470,824,18546,54,787,79,807,25,20,90,500,1.25,32.01562118716424
471,317,18546,53,786,89,811,36,25,122,900,1.44,43.829214001622255
472,1514,14676,378,622,538,826,160,204,728,32640,0.7843137254901961,259.26048676958084
473,310,14676,327,606,553,799,226,193,838,43618,1.1709844559585492,297.1952220342716
474,1086,14676,401,612,499,758,98,146,488,14308,0.6712328767123288,175.84083712266613
475,1159,14676,337,613,563,861,226,248,948,56048,0.9112903225806452,335.5294323900662
476,383,14676,375,622,551,795,176,173,698,30448,1.0173410404624277,246.78938388836744
477,1684,14676,332,614,541,866,209,252,922,52668,0.8293650793650794,327.3912033027155
478,1681,14676,261,601,643,795,382,194,1152,74108,1.9690721649484535,428.43902716722715
479,552,14676,341,595,565,845,224,250,948,56000,0.8959999999999999,335.6724594005293
480,664,14676,361,629,554,777,193,148,682,28564,1.304054054054054,243.21389762922678
481,161,14676,249,545,708,960,459,415,1748,190485,1.106024096385542,618.7939883353748
482,1389,7707,94,1007,170,1084,76,77,306,5852,0.987012987012987,108.18964830333815
483,1442,7707,98,1014,161,1070,63,56,238,3528,1.125,84.29116205154607
484,1508,7707,95,1005,116,1083,21,78,198,1638,0.2692307692307692,80.77747210701756
485,985,22165,86,459,333,648,247,189,872,46683,1.3068783068783072,311.01446911679204
486,55,22165,114,461,309,636,195,175,740,34125,1.1142857142857143,262.01145013147806
487,1083,22165,29,415,295,626,266,211,954,56126,1.2606635071090049,339.52466773417217
488,1406,22165,77,475,338,626,261,151,824,39411,1.7284768211920531,301.53275112332324
489,1677,22165,151,496,192,564,41,68,218,2788,0.6029411764705882,79.40403012442127
490,1518,22165,11,213,570,639,559,426,1970,238134,1.3122065727699528,702.8207452828922
491,442,22165,60,419,312,647,252,228,960,57456,1.1052631578947372,339.8352542041511
492,1682,22165,39,448,275,645,236,197,866,46492,1.1979695431472082,307.4166553718259
493,1163,22165,109,468,220,630,111,162,546,17982,0.6851851851851852,196.3797341886377
494,994,7591,93,260,523,651,430,391,1642,168130,1.0997442455242967,581.1892979055963
495,502,7591,117,247,749,712,632,465,2194,293880,1.3591397849462366,784.6330352464138
496,1698,7591,91,244,748,712,657,468,2250,307476,1.4038461538461535,806.6430437312405
497,662,28353,54,498,281,650,227,152,758,34504,1.493421052631579,273.19040978775223
498,1580,28353,50,519,291,637,241,118,718,28438,2.0423728813559316,268.337474088134
499,822,28353,67,535,226,622,159,87,492,13833,1.827586206896552,181.24568960391858
500,1081,28353,61,515,249,629,188,114,604,21432,1.649122807017544,219.8635940759634
501,831,28353,47,497,258,639,211,142,706,29962,1.4859154929577465,254.33245958783948
502,1034,28353,85,521,222,625,137,104,482,14248,1.3173076923076923,172.00290695217916
503,611,24976,215,493,451,829,236,336,1144,79296,0.7023809523809523,410.5995616169116
504,119,24976,172,515,485,982,313,467,1560,146171,0.6702355460385439,562.1903592200777
505,998,24976,51,497,483,1001,432,504,1872,217728,0.8571428571428571,663.8072009250878
506,501,24976,237,507,454,999,217,492,1418,106764,0.4410569105691057,537.7294858941622
507,387,24976,104,476,454,1054,350,578,1856,202300,0.6055363321799307,675.7099969661541
508,1158,21040,117,698,613,1122,496,424,1840,210304,1.169811320754717,652.5273940609696
509,1461,21040,150,690,489,1024,339,334,1346,113226,1.0149700598802396,475.8959970413704
510,1689,21040,172,721,541,1106,369,385,1508,142065,0.9584415584415584,533.2785388518837
511,1370,30093,52,971,542,1399,490,428,1836,209720,1.144859813084112,650.6027974117542
512,1044,30093,51,975,530,1397,479,422,1802,202138,1.1350710900473933,638.3768479511142
513,62,30093,60,984,527,1333,467,349,1632,162983,1.33810888252149,583.0008576323023
514,230,30742,262,595,424,813,162,218,760,35316,0.7431192660550459,271.6026509443529
515,922,30742,240,574,523,824,283,250,1066,70750,1.1320000000000001,377.6095867427097
516,936,30742,267,637,468,800,201,163,728,32763,1.2331288343558282,258.7856255668
517,391,30742,286,544,451,814,165,270,870,44550,0.6111111111111112,316.4253466459348
518,886,30742,249,627,414,810,165,183,696,30195,0.9016393442622952,246.40211038057285
519,118,30742,237,582,439,842,202,260,924,52520,0.7769230769230769,329.24762717444145
520,568,30742,249,580,463,834,214,254,936,54356,0.84251968503937,332.13250367887815
521,998,30742,251,587,464,804,213,217,860,46221,0.9815668202764976,304.06907110063
522,1706,30742,199,549,524,891,325,342,1334,111150,0.9502923976608189,471.79338698205595
523,1580,27663,185,752,743,1159,558,407,1930,227106,1.371007371007371,690.6612773277506
524,831,27663,167,761,687,1077,520,316,1672,164320,1.6455696202531649,608.486647347335
525,1257,27663,202,754,709,1156,507,402,1818,203814,1.2611940298507462,647.0340021977207
526,656,27663,256,791,732,1185,476,394,1740,187544,1.2081218274111676,617.9093784690438
527,1298,27663,210,763,738,1189,528,426,1908,224928,1.2394366197183098,678.4246457787335
528,563,12701,79,868,453,1160,374,292,1332,109208,1.2808219178082192,474.48919903407705
529,1314,12701,55,866,441,1164,386,298,1368,115028,1.2953020134228188,487.64741360946437
530,1045,12701,83,882,354,1096,271,214,970,57994,1.266355140186916,345.3071096864355
531,1638,12701,45,862,460,1172,415,310,1450,128650,1.3387096774193548,518.000965250066
532,3,12701,48,870,462,1176,414,306,1440,126684,1.3529411764705883,514.8125872587033
533,504,12701,45,861,465,1162,420,301,1442,126420,1.3953488372093024,516.7213949508962
534,391,12701,47,870,445,1170,398,300,1396,119400,1.3266666666666669,498.4014446206993
535,1380,33682,344,521,654,981,310,460,1540,142600,0.6739130434782609,554.7071299343465
536,1191,33682,331,672,557,879,226,207,866,46782,1.0917874396135263,306.4718584144391
