userId,itemId,Xmin,Ymin,Xmax,Ymax,Xmin_true,Ymin_true,Xmax_true,Ymax_true,acc,se_Xmin,se_Ymin,se_Xmax,se_Ymax,Y_xmin,Y_ymin,Y_xmax,Y_ymax,L,H,P,S,L/H,D
1225,28677,50,508,380,637,57,509,397,675,0.9912940728407299,49,1,289,1444,1,1,1,0,330.0,129.0,918.0,42570.0,2.5581395348837206,354.31765409022455
955,27107,34,529,574,878,215,496,565,939,0.8587859802367132,32761,1089,81,3721,0,1,1,1,540.0,349.0,1778.0,188460.0,1.5472779369627507,642.9626738777299
744,27107,63,584,295,872,215,496,565,939,0.5940565744948773,23104,7744,72900,4489,1,1,0,1,232.0,288.0,1040.0,66816.0,0.8055555555555556,369.8215786024391
79,27107,89,561,542,864,215,496,565,939,0.9015304873875201,15876,4225,529,5625,1,1,1,1,453.0,303.0,1512.0,137259.0,1.495049504950495,544.993577943814
340,27107,53,657,516,850,215,496,565,939,0.7656421849317829,26244,25921,2401,7921,0,0,1,0,463.0,193.0,1312.0,89359.0,2.3989637305699483,501.6153905134888
409,27107,75,615,495,870,215,496,565,939,0.8371455655433591,19600,14161,4900,4761,1,0,1,1,420.0,255.0,1350.0,107100.0,1.6470588235294117,491.350180624776
421,27107,56,641,311,868,215,496,565,939,0.5654552222502468,25281,21025,64516,5041,0,0,0,1,255.0,227.0,964.0,57885.0,1.1233480176211454,341.4000585823032
337,27107,58,620,566,850,215,496,565,939,0.8201745297569767,24649,15376,1,7921,0,0,1,0,508.0,230.0,1476.0,116840.0,2.208695652173913,557.6414618731286
1187,27107,64,650,569,879,215,496,565,939,0.8119759255074668,22801,23716,16,3600,1,0,1,1,505.0,229.0,1468.0,115645.0,2.205240174672489,554.4961677054225
577,27107,62,594,549,864,215,496,565,939,0.8541278528451801,23409,9604,256,5625,0,1,1,1,487.0,270.0,1514.0,131490.0,1.8037037037037045,556.8383966645978
1719,27107,93,594,538,849,215,496,565,939,0.8750444200453249,14884,9604,729,8100,1,1,1,0,445.0,255.0,1400.0,113475.0,1.7450980392156863,512.8840024800928
638,27107,49,645,562,864,215,496,565,939,0.7922557694489476,27556,22201,9,5625,0,0,1,1,513.0,219.0,1464.0,112347.0,2.3424657534246576,557.790283171014
330,21822,170,369,823,1134,62,305,867,943,0.9020262679263384,11664,4096,1936,36481,1,1,1,0,653.0,765.0,2836.0,499545.0,0.85359477124183,1005.8001789620043
1182,21822,198,612,754,1097,62,305,867,943,0.7301323432941558,18496,94249,12769,23716,1,0,0,1,556.0,485.0,2082.0,269660.0,1.1463917525773195,737.8082406696201
853,21822,251,395,807,1090,62,305,867,943,0.8751660903142503,35721,8100,3600,21609,0,1,1,1,556.0,695.0,2502.0,386420.0,0.8,890.0342690031662
569,18346,667,789,670,791,21,608,751,1336,0.138511358674406,417316,32761,6561,297025,0,1,1,0,3.0,2.0,10.0,6.0,1.5,3.6055512754639887
416,18346,27,732,711,1136,21,608,751,1336,0.93483136306379,36,15376,1600,40000,1,1,1,1,684.0,404.0,2176.0,276336.0,1.693069306930693,794.4004028196359
890,18346,24,732,687,1150,21,608,751,1336,0.9381862699151156,9,15376,4096,34596,1,1,1,1,663.0,418.0,2162.0,277134.0,1.5861244019138756,783.7684607076251
1659,18346,261,929,671,1152,21,608,751,1336,0.7703609125346635,57600,103041,6400,33856,1,0,1,1,410.0,223.0,1266.0,91430.0,1.8385650224215249,466.72154439237113
956,18346,198,783,216,787,21,608,751,1336,0.257485385865726,31329,30625,286225,301401,1,1,0,0,18.0,4.0,44.0,72.0,4.5,18.439088914585774
1720,18346,38,731,673,1155,21,608,751,1336,0.9379736591231748,289,15129,6084,32761,1,1,1,1,635.0,424.0,2118.0,269240.0,1.4976415094339623,763.545021593357
957,23371,32,471,120,532,25,469,115,533,0.9995882392798878,49,4,25,1,0,1,0,1,88.0,61.0,298.0,5368.0,1.4426229508196722,107.07474025184463
752,23371,30,472,119,530,25,469,115,533,0.9996924825001694,25,9,16,9,1,0,1,0,89.0,58.0,294.0,5162.0,1.5344827586206895,106.23088063270492
636,23371,29,471,119,531,25,469,115,533,0.9997915135594369,16,4,16,4,1,1,1,1,90.0,60.0,300.0,5400.0,1.5,108.16653826391969
283,10521,73,847,315,992,44,823,325,1004,0.9971718127981856,841,576,100,144,1,1,1,0,242.0,145.0,774.0,35090.0,1.668965517241379,282.11522468665174
1599,10521,100,868,315,994,44,823,325,1004,0.9908718172252096,3136,2025,100,100,0,0,1,0,215.0,126.0,682.0,27090.0,1.7063492063492065,249.2007223103496
886,10521,55,835,318,995,44,823,325,1004,0.9993274329050472,121,144,49,81,1,1,1,1,263.0,160.0,846.0,42080.0,1.64375,307.8457405909655
392,10521,66,850,314,999,44,823,325,1004,0.997686028653061,484,729,121,25,1,1,0,1,248.0,149.0,794.0,36952.0,1.6644295302013423,289.31816396486414
1696,10521,67,837,310,994,44,823,325,1004,0.9982121634184796,529,196,225,100,1,1,0,0,243.0,157.0,800.0,38151.0,1.5477707006369428,289.30606630349115
279,35719,182,617,628,767,28,573,707,1022,0.8122548288426856,23716,1936,6241,65025,0,1,1,0,446.0,150.0,1192.0,66900.0,2.973333333333333,470.54861597926316
1046,35719,152,787,540,886,28,573,707,1022,0.7916454386783955,15376,45796,27889,18496,1,0,0,1,388.0,99.0,974.0,38412.0,3.919191919191919,400.4310177795922
1704,35719,75,623,635,919,28,573,707,1022,0.9602844518142424,2209,2500,5184,10609,1,1,1,1,560.0,296.0,1712.0,165760.0,1.891891891891892,633.4161349381621
1408,35719,198,646,536,915,28,573,707,1022,0.8548702977988109,28900,5329,29241,11449,0,1,0,1,338.0,269.0,1214.0,90922.0,1.2565055762081785,431.9780086995169
615,35719,164,600,576,943,28,573,707,1022,0.9174249013503908,18496,729,17161,6241,1,1,1,1,412.0,343.0,1510.0,141316.0,1.2011661807580174,536.0904774382772
506,35719,244,640,550,753,28,573,707,1022,0.7130008271651096,46656,4489,24649,72361,0,1,0,0,306.0,113.0,838.0,34578.0,2.707964601769912,326.1977927577072
886,35719,245,619,554,761,28,573,707,1022,0.7273745159534386,47089,2116,23409,68121,0,1,0,0,309.0,142.0,902.0,43878.0,2.176056338028169,340.06617003165724
1602,35719,116,578,642,931,28,573,707,1022,0.9607241859591144,7744,25,4225,8281,1,1,1,1,526.0,353.0,1758.0,185678.0,1.4900849858356942,633.4705991598978
119,35719,165,732,572,907,28,573,707,1022,0.8537448108465173,18769,25281,18225,13225,1,0,0,1,407.0,175.0,1164.0,71225.0,2.3257142857142856,443.0282158057205
1654,32159,142,610,539,1037,101,624,597,1069,0.986656777276268,1681,196,3364,1024,0,1,1,1,397.0,427.0,1648.0,169519.0,0.9297423887587822,583.0420224992362
1281,32159,102,555,858,1304,101,624,597,1069,0.7271550555958739,1,4761,68121,55225,1,1,0,0,756.0,749.0,3010.0,566244.0,1.0093457943925233,1064.2072166641233
957,32159,117,553,773,1273,101,624,597,1069,0.8341116879922177,256,5041,30976,41616,1,1,0,0,656.0,720.0,2752.0,472320.0,0.9111111111111112,974.0308003343632
947,32159,108,475,856,1304,101,624,597,1069,0.6921240376613261,49,22201,67081,55225,1,0,0,0,748.0,829.0,3154.0,620092.0,0.9022919179734621,1116.5773596128483
525,32159,161,561,701,1127,101,624,597,1069,0.9536788904998492,3600,3969,10816,3364,0,1,1,1,540.0,566.0,2212.0,305640.0,0.9540636042402828,782.276166069247
191,32159,129,653,627,1185,101,624,597,1069,0.9659636005829274,784,841,900,13456,1,1,1,1,498.0,532.0,2060.0,264936.0,0.9360902255639098,728.7166801988274
934,33084,61,639,319,939,67,647,428,944,0.9706862579931588,36,64,11881,25,1,1,0,1,258.0,300.0,1116.0,77400.0,0.86,395.6816902511412
1530,33084,80,680,292,903,67,647,428,944,0.9476644960922336,169,1089,18496,1681,1,1,0,1,212.0,223.0,870.0,47276.0,0.9506726457399104,307.6897788357618
1270,33084,153,781,272,853,67,647,428,944,0.8584634090959032,7396,17956,24336,8281,0,0,0,0,119.0,72.0,382.0,8568.0,1.6527777777777777,139.08630414242805
272,33084,63,687,338,939,67,647,428,944,0.9762164616950992,16,1600,8100,25,1,1,1,1,275.0,252.0,1054.0,69300.0,1.0912698412698412,373.0
7,33084,53,642,346,940,67,647,428,944,0.9830040847818072,196,25,6724,16,1,1,1,1,293.0,298.0,1182.0,87314.0,0.9832214765100672,417.9150631408253
58,33084,90,683,298,851,67,647,428,944,0.9331638869152694,529,1296,16900,8649,1,1,0,0,208.0,168.0,752.0,34944.0,1.238095238095238,267.37239947309445
318,33084,75,673,309,897,67,647,428,944,0.9582243773332454,64,676,14161,2209,1,1,0,1,234.0,224.0,916.0,52416.0,1.0446428571428572,323.9320916488516
884,33084,46,639,381,936,67,647,428,944,0.9932172600953686,441,64,2209,64,1,1,1,1,335.0,297.0,1264.0,99495.0,1.127946127946128,447.6985593007866
285,33084,62,662,382,877,67,647,428,944,0.983262893431876,25,225,2116,4489,1,1,1,0,320.0,215.0,1070.0,68800.0,1.4883720930232558,385.5191305240247
1500,23728,70,657,279,797,61,598,220,850,0.9744013968543496,81,3481,3481,2809,1,0,1,0,209.0,140.0,698.0,29260.0,1.4928571428571429,251.55715056424057
971,23728,36,595,322,811,61,598,220,850,0.9673677571146748,625,9,10404,1521,0,1,0,1,286.0,216.0,1004.0,61776.0,1.3240740740740742,358.4020089229412
140,23728,51,630,283,802,61,598,220,850,0.9807802611177044,100,1024,3969,2304,1,1,1,0,232.0,172.0,808.0,39904.0,1.3488372093023255,288.8044320989552
355,19125,72,420,142,541,19,418,219,568,0.9446548157497984,2809,4,5929,729,1,1,0,1,70.0,121.0,382.0,8470.0,0.5785123966942148,139.7891269019161
817,19125,59,442,162,530,19,418,219,568,0.9598599862089922,1600,576,3249,1444,1,0,1,0,103.0,88.0,382.0,9064.0,1.1704545454545454,135.47324459095236
1663,19125,71,421,192,544,19,418,219,568,0.9765202248635508,2704,9,729,576,1,1,1,1,121.0,123.0,488.0,14883.0,0.9837398373983741,172.53985046939155
763,19125,76,430,181,540,19,418,219,568,0.9671528581279292,3249,144,1444,784,1,1,1,1,105.0,110.0,430.0,11550.0,0.9545454545454546,152.0690632574555
1503,19125,87,440,156,528,19,418,219,568,0.9376073770204412,4624,484,3969,1600,0,0,0,0,69.0,88.0,314.0,6072.0,0.7840909090909091,111.8257573191436
429,19125,93,427,154,526,19,418,219,568,0.9325292474550916,5476,81,4225,1764,0,1,0,0,61.0,99.0,320.0,6039.0,0.6161616161616161,116.2841347734075
1508,142,265,295,623,711,107,197,1005,782,0.6794172825554969,24964,9604,145924,5041,0,1,0,1,358.0,416.0,1548.0,148928.0,0.8605769230769231,548.8351300709531
1134,142,277,344,615,707,107,197,1005,782,0.6401921944649273,28900,21609,152100,5625,0,0,0,1,338.0,363.0,1402.0,122694.0,0.931129476584022,495.996975797232
436,142,227,319,669,702,107,197,1005,782,0.7432684204001214,14400,14884,112896,6400,1,1,1,0,442.0,383.0,1650.0,169286.0,1.1540469973890342,584.8529729769698
1389,12677,63,812,417,1164,37,808,578,1207,0.9602453274781022,676,16,25921,1849,1,1,0,1,354.0,352.0,1412.0,124608.0,1.005681818181818,499.2193906490412
909,12677,157,828,473,1158,37,808,578,1207,0.9605749635794012,14400,400,11025,2401,0,1,1,0,316.0,330.0,1292.0,104280.0,0.9575757575757576,456.89823812310766
963,12677,151,871,400,1166,37,808,578,1207,0.9297009111085972,12996,3969,31684,1681,0,0,0,1,249.0,295.0,1088.0,73455.0,0.8440677966101695,386.03885814772593
306,6497,78,1208,417,1627,89,1255,384,1532,0.9912398646698476,121,2209,1089,9025,0,1,1,0,339.0,419.0,1516.0,142041.0,0.8090692124105012,538.9638206781601
1389,6497,78,1199,460,1626,89,1255,384,1532,0.9874208567812204,121,3136,5776,8836,0,0,0,0,382.0,427.0,1618.0,163114.0,0.8946135831381733,572.9336785353082
195,6497,89,1202,375,1616,89,1255,384,1532,0.9929983682100856,0,2809,81,7056,1,0,1,1,286.0,414.0,1400.0,118404.0,0.6908212560386473,503.18187566723816
1540,5067,107,600,715,1422,17,537,725,1445,0.9878750725700493,8100,3969,100,529,1,1,1,1,608.0,822.0,2860.0,499776.0,0.7396593673965937,1022.422613208452
478,5067,128,684,628,1337,17,537,725,1445,0.9474793366333608,12321,21609,9409,11664,1,0,1,0,500.0,653.0,2306.0,326500.0,0.7656967840735069,822.4408793341928
577,5067,158,691,550,1351,17,537,725,1445,0.9206904849207076,19881,23716,30625,8836,0,0,0,0,392.0,660.0,2104.0,258720.0,0.5939393939393941,767.6353300884475
521,1811,30,500,73,535,43,502,62,530,0.9985190670122176,169,4,121,25,0,1,0,1,43.0,35.0,156.0,1505.0,1.2285714285714286,55.44366510251645
190,1811,31,499,65,524,43,502,62,530,0.99908080021448,144,9,9,36,0,1,1,1,34.0,25.0,118.0,850.0,1.36,42.20189569201838
1650,1811,43,509,57,528,43,502,62,530,0.999637890993583,0,49,25,4,1,0,1,1,14.0,19.0,66.0,266.0,0.7368421052631579,23.60084744241189
518,1811,32,500,71,532,43,502,62,530,0.9990250911365696,121,4,81,4,0,1,0,1,39.0,32.0,142.0,1248.0,1.21875,50.44799302251776
338,1811,32,510,68,522,43,502,62,530,0.9986769093996304,121,64,36,64,0,0,1,0,36.0,12.0,96.0,432.0,3.0,37.947331922020545
952,1811,33,501,63,525,43,502,62,530,0.9994104122587826,100,1,1,25,1,1,1,1,30.0,24.0,108.0,720.0,1.25,38.41874542459709
748,1811,35,501,58,516,43,502,62,530,0.9987140487849038,64,1,16,196,1,1,1,0,23.0,15.0,76.0,345.0,1.5333333333333334,27.459060435491967
744,1811,29,497,72,535,43,502,62,530,0.9983937215869196,196,25,100,25,0,0,0,1,43.0,38.0,162.0,1634.0,1.131578947368421,57.384666941614284
1274,1811,31,498,66,535,43,502,62,530,0.9990668729450024,144,16,16,25,0,1,1,1,35.0,37.0,144.0,1295.0,0.945945945945946,50.931326312987366
831,13695,46,883,325,1006,51,872,282,1132,0.9764402901228444,25,121,1849,15876,1,1,0,0,279.0,123.0,804.0,34317.0,2.268292682926829,304.9098227345258
552,13695,59,887,322,1003,51,872,282,1132,0.9755715167576692,64,225,1600,16641,1,0,0,0,263.0,116.0,758.0,30508.0,2.2672413793103448,287.4456470360962
1308,13695,38,890,321,1010,51,872,282,1132,0.9777230161991955,169,324,1521,14884,0,0,0,1,283.0,120.0,806.0,33960.0,2.3583333333333334,307.3906309567681
161,13695,57,885,322,1008,51,872,282,1132,0.9773499314308428,36,169,1600,15376,1,1,0,1,265.0,123.0,776.0,32595.0,2.154471544715447,292.1540689430836
315,13695,58,882,292,1008,51,872,282,1132,0.9794012384964156,49,100,100,15376,1,1,1,1,234.0,126.0,720.0,29484.0,1.8571428571428568,265.7668150842012
1739,13855,57,1121,62,1126,56,1121,62,1127,0.9999982367374,1,0,0,1,0,1,1,0,5.0,5.0,20.0,25.0,1.0,7.071067811865476
315,13855,57,1122,62,1126,56,1121,62,1127,0.9999973551061,1,1,0,1,0,0,1,0,5.0,4.0,18.0,20.0,1.25,6.4031242374328485
552,13855,56,1121,64,1127,56,1121,62,1127,0.9999964734748,0,0,4,0,1,1,0,1,8.0,6.0,28.0,48.0,1.3333333333333333,10.0
523,35648,236,948,886,1321,230,962,902,1308,0.9989219098440952,36,196,256,169,1,1,1,1,650.0,373.0,2046.0,242450.0,1.7426273458445043,749.4191083766145
1435,35648,179,962,901,1327,230,962,902,1308,0.9951379282618792,2601,0,1,361,1,1,1,1,722.0,365.0,2174.0,263530.0,1.9780821917808216,809.017305130119
1425,35648,245,911,891,1334,230,962,902,1308,0.9940549153198744,225,2601,121,676,1,1,1,1,646.0,423.0,2138.0,273258.0,1.5271867612293144,772.1690229476964
952,35648,227,876,329,964,230,962,902,1308,0.25490350518779603,9,7396,328329,118336,1,1,0,0,102.0,88.0,380.0,8976.0,1.1590909090909092,134.7145129523913
191,35648,276,1000,521,1180,230,962,902,1308,0.7290744669853351,2116,1444,145161,16384,1,1,0,0,245.0,180.0,850.0,44100.0,1.3611111111111112,304.01480227120516
891,35648,32,734,902,1332,230,962,902,1308,0.8494218187725525,39204,51984,0,576,0,0,1,1,870.0,598.0,2936.0,520260.0,1.4548494983277591,1055.700715165051
1420,35648,299,915,883,1309,230,962,902,1308,0.9879687107715482,4761,2209,361,1,1,1,1,1,584.0,394.0,1956.0,230096.0,1.482233502538071,704.4799500340662
895,35648,278,921,901,1330,230,962,902,1308,0.9926650487109684,2304,1681,1,484,1,1,1,1,623.0,409.0,2064.0,254807.0,1.5232273838630808,745.2583444685472
631,35648,277,906,890,1341,230,962,902,1308,0.9892059710113535,2209,3136,144,1089,1,1,1,1,613.0,435.0,2096.0,266655.0,1.4091954022988509,751.660827767418
1147,18159,140,870,272,1066,108,862,242,1016,0.9925760753773166,1024,64,900,2500,0,1,1,0,132.0,196.0,656.0,25872.0,0.6734693877551021,236.30488780387088
246,18159,124,874,294,1064,108,862,242,1016,0.9910542369965528,256,144,2704,2304,1,0,0,0,170.0,190.0,720.0,32300.0,0.8947368421052632,254.95097567963924
480,18159,127,871,287,1005,108,862,242,1016,0.9957190024680248,361,81,2025,121,1,0,1,1,160.0,134.0,588.0,21440.0,1.1940298507462686,208.70074269153903
245,18159,151,868,301,1058,108,862,242,1016,0.9882057525490792,1849,36,3481,1764,0,1,0,0,150.0,190.0,680.0,28500.0,0.7894736842105263,242.07436873820407
254,18159,129,869,284,1062,108,862,242,1016,0.9927712676913713,441,49,1764,2116,1,1,1,0,155.0,193.0,696.0,29915.0,0.8031088082901554,247.535855988582
1397,18281,123,820,420,987,89,862,390,1001,0.9924769353252472,1156,1764,900,196,1,0,1,1,297.0,167.0,928.0,49599.0,1.7784431137724552,340.73156589902266
374,18281,166,838,448,964,89,862,390,1001,0.9789481571676112,5929,576,3364,1369,0,1,1,1,282.0,126.0,816.0,35532.0,2.238095238095238,308.86890422961
161,18281,140,799,476,1022,89,862,390,1001,0.9730117547885544,2601,3969,7396,441,1,0,0,1,336.0,223.0,1118.0,74928.0,1.506726457399103,403.2679010285842
1304,18281,165,881,465,1065,89,862,390,1001,0.970293635554723,5776,361,5625,4096,0,1,0,0,300.0,184.0,968.0,55200.0,1.6304347826086956,351.93181157718607
1622,18281,204,878,411,963,89,862,390,1001,0.9712152859083032,13225,256,441,1444,0,1,1,1,207.0,85.0,584.0,17595.0,2.4352941176470586,223.77220560203628
831,10732,42,534,447,831,49,536,477,863,0.9941088609198014,49,4,900,1024,1,1,0,1,405.0,297.0,1404.0,120285.0,1.3636363636363635,502.2290314189334
1743,10732,172,527,420,714,49,536,477,863,0.878839800201884,15129,81,3249,22201,0,0,0,0,248.0,187.0,870.0,46376.0,1.3262032085561497,310.60103026229643
660,10732,44,545,453,845,49,536,477,863,0.9970022833006172,25,81,576,324,1,0,1,1,409.0,300.0,1418.0,122700.0,1.3633333333333333,507.2287452422231
917,10732,135,532,471,858,49,536,477,863,0.9777316730671096,7396,16,36,25,0,1,1,1,336.0,326.0,1324.0,109536.0,1.0306748466257671,468.15809295578765
1212,10732,27,526,471,856,49,536,477,863,0.9980064885965336,484,100,36,49,1,0,1,1,444.0,330.0,1548.0,146520.0,1.3454545454545457,553.2052060492562
450,10732,32,528,466,855,49,536,477,863,0.9983968473317416,289,64,121,64,1,0,1,1,434.0,327.0,1522.0,141918.0,1.3272171253822629,543.4013249891833
1136,14941,27,313,146,411,29,302,170,403,0.9903225806451612,4,121,576,64,1,1,0,0,119.0,98.0,434.0,11662.0,1.2142857142857142,154.1590088188167
1016,14941,44,316,140,402,29,302,170,403,0.9832764073371284,225,196,900,1,0,0,0,1,96.0,86.0,364.0,8256.0,1.1162790697674418,128.8875478857442
970,14941,46,313,156,408,29,302,170,403,0.9920177103099304,289,121,196,25,0,1,1,1,110.0,95.0,410.0,10450.0,1.1578947368421053,145.3444185374863
1723,6090,165,529,398,802,47,578,340,809,0.93824251810829,13924,2401,3364,49,1,1,0,1,233.0,273.0,1012.0,63609.0,0.8534798534798534,358.91224554199874
137,6090,130,520,401,802,47,578,340,809,0.9561239655199388,6889,3364,3721,49,1,0,0,1,271.0,282.0,1106.0,76422.0,0.9609929078014184,391.10740212887816
1389,6090,141,533,390,798,47,578,340,809,0.957816679964331,8836,2025,2500,121,1,1,1,1,249.0,265.0,1028.0,65985.0,0.9396226415094341,363.62893174223643
490,6090,206,525,389,775,47,578,340,809,0.9009808982963344,25281,2809,2401,1156,0,0,1,1,183.0,250.0,866.0,45750.0,0.732,309.82091601439686
529,6090,128,518,404,801,47,578,340,809,0.9551915645875376,6561,3600,4096,64,1,0,0,1,276.0,283.0,1118.0,78108.0,0.9752650176678446,395.30368073166227
90,6090,220,542,392,805,47,578,340,809,0.8937907729854039,29929,1296,2704,16,0,1,1,1,172.0,263.0,870.0,45236.0,0.6539923954372624,314.24990055686567
1562,6090,193,539,400,788,47,578,340,809,0.9159024420769388,21316,1521,3600,441,0,1,0,1,207.0,249.0,912.0,51543.0,0.8313253012048193,323.80549717384355
1451,6090,199,527,402,801,47,578,340,809,0.9073450039892992,23104,2601,3844,64,0,1,0,1,203.0,274.0,954.0,55622.0,0.7408759124087592,341.0058650522011
149,6090,197,529,352,775,47,578,340,809,0.9180206817790708,22500,2401,144,1156,0,1,1,1,155.0,246.0,802.0,38130.0,0.6300813008130082,290.7593506664919
1340,6090,254,650,293,708,47,578,340,809,0.8108821826942633,42849,5184,2209,10201,0,0,1,0,39.0,58.0,194.0,2262.0,0.6724137931034483,69.8927750200262
496,13623,45,612,70,645,39,610,82,646,0.9994283573384628,36,4,144,1,0,1,1,1,25.0,33.0,116.0,825.0,0.7575757575757576,41.400483088968905
831,13623,45,611,73,643,39,610,82,646,0.9996075750377554,36,1,81,9,0,1,1,0,28.0,32.0,120.0,896.0,0.875,42.5205832509386
917,13623,45,613,66,645,39,610,82,646,0.9990668319795444,36,9,256,1,0,0,0,1,21.0,32.0,106.0,672.0,0.65625,38.275318418009284
759,33764,93,977,568,1344,90,1042,589,1522,0.9677670368550544,9,4225,441,31684,1,0,0,1,475.0,367.0,1684.0,174325.0,1.2942779291553133,600.2616096336664
648,33764,114,1001,561,1355,90,1042,589,1522,0.9725799513167808,576,1681,784,27889,0,1,0,1,447.0,354.0,1602.0,158238.0,1.2627118644067796,570.1973342624464
32,33764,86,1023,584,1332,90,1042,589,1522,0.9676402645640196,16,361,25,36100,1,1,1,0,498.0,309.0,1614.0,153882.0,1.6116504854368932,586.075933646827
1751,27634,105,724,854,1295,22,477,884,1050,0.7961973384612403,6889,61009,900,60025,0,0,0,0,749.0,571.0,2640.0,427679.0,1.3117338003502628,941.8290715411156
1078,27634,56,757,857,1245,22,477,884,1050,0.8128292860230653,1156,78400,729,38025,1,0,0,1,801.0,488.0,2578.0,390888.0,1.6413934426229508,937.9472266604342
979,27634,73,639,875,1309,22,477,884,1050,0.8481134414945181,2601,26244,81,67081,1,1,1,0,802.0,670.0,2944.0,537340.0,1.1970149253731344,1045.037798359466
1158,20710,19,577,868,1071,55,440,657,1237,0.8740563228292564,1296,18769,44521,27556,1,1,0,1,849.0,494.0,2686.0,419406.0,1.7186234817813766,982.2611669001276
